unitid,year,twoyr,fouryr,public,privnp,privfp,openadmp,longitud,latitude,efteug,eftotlt,eftotlw,efwhitt,efdetot,efdesom,upgrntn,upgrntp,pttot,age25o,fips,rucc,ctunemrate,ctwhitepct,ctblackpct,cthisppct,ctasianpct,ctnatamerpct,ctpov100pct,ctmedianinc,cthspct,ctbapct,ctlt5pct,ct5to19pct,ct20to34pct,ct35to60pct,ctgt60pct,ctlandarea,ctpopdens,ctpop,cthhu,stfips,region,stname,statepop,stunemrate,stappropfte,stbapct,stnonwpct,pctbbold,pctbbnew,wmdown
440457,2012,0,1,0,0,1,1,-88.16311,43.03109,324,403,281,111,403,19,289,66,0,315,55133,1,4.6,94.79,0.64,2.66,1.88,0.03,6.1,79.285,91.68,33.78,4.38,20.15,18.29,33.65,23.54,550,714,395.993,163.521,55,2,Wisconsin,5724.554,7.3,5604,17.9,11.58,100,98.93,7.17290038500116
440457,2013,0,1,0,0,1,1,-88.048441,43.15025,259,256,172,67,256,11,281,70,0,211,55079,1,9.1,59.74,25.77,11.94,2.41,0.14,21.9,47.529,78.58,23.13,8.17,20.78,19.94,32.61,18.49,241,3960,953.152,432.774,55,2,Wisconsin,5742.713,6.5,5837,15.61,11.86,100,99.99,7.12965630267287
440466,2012,0,1,0,0,1,1,-116.405376,43.592582,371,409,252,235,409,14,336,69,0,376,16001,2,7.2,92.75,0.62,5.17,1.32,0.15,13.9,59.909,90.75,30.52,5.86,22.36,19.93,32.89,18.96,1053,388,411.804,167.447,16,4,Idaho,1595.59,8,6020,19.1,10.97,99.98,96.99,7.57442403549525
440466,2013,0,1,0,0,1,1,-116.405376,43.592582,267,283,175,164,283,19,279,68,0,257,16001,2,5.8,92.3,0.64,5.62,1.31,0.14,13.9,60.026,90.76,30.51,7.08,22.33,19.61,31.91,19.07,1053,396,420.333,170.181,16,4,Idaho,1612.136,7.2,6546,13.42,11.11,99.99,96.98,7.79256946454493
440536,2012,0,1,0,0,1,0,-77.05026,38.852309,1229,1012,346,226,1012,433,580,49,521,715,51013,1,4.2,71.91,6.77,12.93,8.24,0.15,7.2,104.04,87.55,61.05,3.81,12.58,16.69,43.96,22.97,26,8520,212.979,111.215,51,3,Virginia,8186.628,6.9,4352,15.46,27.09,100,99.91,6.96990422880664
440545,2012,0,1,0,0,1,0,-122.287882,47.294226,830,608,196,345,608,276,449,60,306,451,53033,1,6.7,72.13,5.33,7.67,14.56,0.31,12.2,75.117,89.34,39.94,4.4,17.94,18.49,38.38,20.79,2116,949,1975.322,881.934,53,4,Washington,6895.318,8.7,4790,19.59,20.13,99.98,99.97,7.1123291080182
440590,2012,0,1,0,0,1,0,-105.009011,39.919433,1248,1045,366,636,1045,280,719,55,697,831,8001,1,8.5,65.74,1.7,30.17,2.02,0.36,13,59.135,78.65,16.67,7,23.64,19.59,32.26,17.51,1168,394,463.812,173.016,8,4,Colorado,5189.458,7.8,2806,17.45,21.41,99.97,94.01,6.75051968314504
440758,2013,0,1,0,0,1,1,-106.650691,35.20039,255,346,247,124,346,89,235,72,317,294,35001,2,7.7,57.95,1.53,36.57,1.09,2.85,16.4,53.78,82.15,27.86,7.34,20.21,19.4,32.78,20.27,1161,581,699.021,300.719,35,4,New Mexico,2085.287,9.2,8580,13.21,44.45,100,96.51,6.91572225846236
440767,2013,0,1,0,0,1,1,-93.307641,45.06714,608,756,548,347,756,147,690,81,711,618,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.22218907237088
440776,2012,1,0,0,0,1,1,-95.213772,29.69044,43,14,11,2,14,5,39,91,0,11,48201,1,9,47.86,15.92,31.22,4.79,0.21,18.7,60.924,74,26.84,6.52,23.3,20.99,34.16,15.03,1703,2497,4257.341,1678.845,48,3,Texas,26060.796,8,7475,15.86,39.53,100,91.7,6.53926154614461
440776,2013,1,0,0,0,1,1,-95.213772,29.69044,34,30,22,1,30,16,11,32,0,19,48201,1,7.4,47.39,15.54,32.1,4.76,0.2,18.7,61.237,74.11,26.91,8.77,23.19,20.22,32.85,14.97,1703,2546,4333.815,1727.382,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,97.66,6.63786704595077
440794,2013,0,1,0,1,0,1,-74.169071,40.73837,289,418,264,47,418,48,233,65,65,339,34013,1,13.8,41.05,37.41,18.16,3.29,0.09,16.4,69.47,75.38,27.38,7.16,20.75,19.34,33.16,19.59,126,6256,780.173,318.482,34,1,New Jersey,8899.339,9.1,5545,21.29,32.34,100,99.48,7.04134427488327
440800,2013,1,0,0,0,1,1,-93.272539,44.980971,28,18,5,15,18,0,2,7,0,13,27053,1,6.1,76.98,10.97,6.62,5.02,0.4,13.7,68.416,89.7,39.2,7.12,19.11,18.27,35.08,20.42,554,2165,1167.961,530.222,27,2,Minnesota,5420.38,5.4,4614,19.07,12,100,99.02,7.10526810883122
440819,2013,1,0,0,0,1,1,-122.421571,37.78881,119,131,62,54,131,0,9,8,0,82,6075,1,7.3,49.25,4.44,14.89,31.27,0.15,12.8,77.772,80.01,43.61,5.82,11.23,15.38,43.37,24.2,47,17867,820.117,401.897,6,4,California,38332.521,10,7096,16.76,45.52,100,99.73,7.37982085062149
440907,2013,0,0,0,0,1,1,-74.168818,40.742528,759,497,357,15,497,0,803,65,289,269,34013,1,13.8,41.05,37.41,18.16,3.29,0.09,16.4,69.47,75.38,27.38,7.16,20.75,19.34,33.16,19.59,126,6256,780.173,318.482,34,1,New Jersey,8899.339,9.1,5545,21.29,32.34,100,99.48,7.03487667509399
440925,2012,0,1,0,0,1,1,-81.402253,28.470892,741,460,272,85,460,132,577,75,60,198,12095,1,11.2,57.15,18.12,21.02,3.62,0.07,16.4,55.511,82.2,27.07,5.53,19.79,20.39,35.3,19,903,1330,1192.482,509.763,12,3,Florida,19320.749,11.5,5199,16.38,32.99,100,100,7.94881022885612
440925,2013,0,1,0,0,1,1,-81.402253,28.470892,581,348,218,62,348,89,360,78,59,141,12095,1,8.7,56.7,17.75,21.78,3.7,0.07,16.4,55.611,82.27,27.16,7.04,19.87,19.72,34.36,19.02,903,1356,1215.03,521.277,12,3,Florida,19552.86,9.7,4784,14.39,33.54,100,99.22,7.92269907548919
440952,2012,0,0,0,0,1,1,-71.318316,42.620987,273,354,283,123,354,0,390,62,66,168,25017,1,6.7,83.01,3.71,5.22,8.04,0.02,8.2,85.825,87.78,43.65,4.16,17.94,18.48,37.12,22.3,818,1880,1512.774,625.354,25,1,Massachusetts,6645.303,8.5,5583,13.77,18.41,100,99.74,6.97823583992804
440952,2013,0,0,0,0,1,1,-71.318316,42.620987,306,388,301,115,388,0,433,71,93,143,25017,1,6.8,82.04,3.76,5.93,8.25,0.02,8.2,86.214,87.77,43.67,5.8,17.99,17.95,35.92,22.34,818,1899,1516.415,633.087,25,1,Massachusetts,6692.824,7.8,5672,23.41,18.87,100,99.37,6.98672134969862
440989,2013,0,0,0,0,1,1,-95.527848,29.727855,735,907,241,45,907,0,872,71,0,564,48201,1,7.4,47.39,15.54,32.1,4.76,0.2,18.7,61.237,74.11,26.91,8.77,23.19,20.22,32.85,14.97,1703,2546,4333.815,1727.382,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,97.66,6.80905823057608
441016,2013,0,0,0,0,1,1,-95.290472,29.700913,781,557,488,36,557,0,875,81,0,208,48201,1,7.4,47.39,15.54,32.1,4.76,0.2,18.7,61.237,74.11,26.91,8.77,23.19,20.22,32.85,14.97,1703,2546,4333.815,1727.382,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,97.66,6.66718930475814
441025,2013,1,0,0,0,1,1,-80.044607,32.953337,732,704,594,263,704,163,589,85,246,409,45019,2,7.7,65.98,27.69,5.56,0.69,0.07,18.7,59.148,83.03,32.91,7.57,17.89,18.92,33.5,22.11,916,407,363.325,177.175,45,3,South Carolina,4774.839,9.5,4797,14,27.05,99.97,94.85,8.05708686530336
441195,2013,0,0,0,0,1,1,-97.061973,32.753208,55,54,18,21,54,0,53,59,0,32,48439,1,6.8,61.44,12.73,22.24,3.45,0.14,14.4,63.582,81.52,27.48,8.24,23.66,19.54,32.16,16.4,864,2213,1930.771,771.624,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,98.77,6.81917475684564
441201,2013,1,0,0,0,1,1,-84.43904,39.26566,160,156,130,83,156,76,142,88,62,105,39061,1,8.5,70.46,25.35,2.82,1.33,0.04,18.5,53.313,83.08,29.15,7.08,19.96,19.83,32.87,20.25,406,1982,792.72,388.326,39,2,Ohio,11570.808,8.1,4523,14.7,14.17,100,99.93,7.25426484999402
441256,2013,0,0,0,0,1,1,-120.672164,35.647157,146,61,58,46,61,0,78,51,0,23,6079,2,5.8,79.54,1.45,17.12,1.69,0.2,14.3,62.88,84.7,26.92,4.96,15.81,20.4,32.72,26.11,3299,84,281.421,119.577,6,4,California,38332.521,10,7096,16.76,45.52,98.94,85.48,7.3536069140798
441274,2013,0,0,0,0,1,1,-119.695407,34.418359,199,127,115,61,127,0,90,38,39,37,6083,2,7.9,60.9,0.89,34.73,3.06,0.42,17.7,67.476,76.65,26.05,7.02,19.29,20.8,32.82,20.06,2735,159,436.546,157.394,6,4,California,38332.521,10,7096,16.76,45.52,99.76,94.85,7.00689118395116
441362,2013,0,0,0,0,1,1,-75.523917,39.800892,412,480,424,133,480,0,567,67,129,237,10003,1,8.2,65.15,22.95,8.06,3.78,0.06,11.2,69.238,84.84,29.14,6.52,19.78,19.45,34.01,20.23,426,1289,546.615,222.349,10,3,Delaware,925.749,8.6,4858,16.54,26.31,100,98.38,7.18847896201778
441380,2013,0,0,0,0,1,1,-80.098793,26.271484,146,201,65,25,201,0,310,77,44,156,12011,1,10.3,54.31,23.88,19.85,1.9,0.05,14.7,58.728,81.76,25.15,6.36,18.84,17.26,33.32,24.21,1210,1520,1762.851,815.406,12,3,Florida,19552.86,9.7,4784,14.39,33.54,100,98.3,7.26160989755976
441405,2013,0,0,0,0,1,1,-81.726649,30.398448,136,14,12,0,14,0,98,55,0,3,12031,1,10.4,60.54,28.56,7.17,3.66,0.07,16.6,55.045,83.31,22.3,7.86,20.12,19.29,33.86,18.87,762,1162,890.188,411.488,12,3,Florida,19552.86,9.7,4784,14.39,33.54,100,94.23,7.20989909217104
441423,2013,0,0,0,0,1,1,-80.290496,25.76325,319,350,305,1,350,0,447,94,0,284,12086,1,9.9,46.87,14.5,38.09,0.53,0.01,20.3,54.349,68.12,21.55,6.72,18.63,18.42,33.74,22.49,1898,1379,2557.63,1041.091,12,3,Florida,19552.86,9.7,4784,14.39,33.54,100,95.38,7.07497121006341
441432,2013,0,0,0,0,1,1,-80.230621,26.164,329,93,74,1,93,0,207,46,0,62,12011,1,10.3,54.31,23.88,19.85,1.9,0.05,14.7,58.728,81.76,25.15,6.36,18.84,17.26,33.32,24.21,1210,1520,1762.851,815.406,12,3,Florida,19552.86,9.7,4784,14.39,33.54,100,98.3,7.22535088915166
441441,2012,0,0,0,0,1,1,-81.300393,28.623508,475,244,205,142,244,0,321,68,2,134,12117,1,10.9,74.2,9.34,13.86,2.58,0.04,11,64.816,88.73,31.37,4.53,19.42,18.78,34.51,22.77,309,1393,431.258,186.194,12,3,Florida,19320.749,11.5,5199,16.38,32.99,100,100,7.85155512138499
441511,2013,0,1,0,1,0,1,-78.841041,35.92314,402,620,397,55,620,40,650,89,58,600,37063,2,7.2,46.31,34.85,14.69,3.96,0.19,18.4,53.943,84.51,43.25,9.35,19.43,17.96,34.82,18.46,286,1008,282.217,131.813,37,3,North Carolina,9848.06,9.7,8687,15.75,26.09,99.97,99.93,7.10602034667662
441548,2013,0,0,0,0,1,1,-74.291259,41.005971,99,139,104,85,139,0,96,77,0,94,34031,1,8.2,57.31,8.89,30.2,3.41,0.19,15.6,65.051,73.13,21.67,7.25,20.4,19.37,33.66,19.32,185,2739,505.622,183.308,34,1,New Jersey,8899.339,9.1,5545,21.29,32.34,100,99,7.1653057022185
441575,2012,0,0,0,1,0,1,-73.862296,40.730459,942,955,777,10,955,0,1491,93,0,839,36081,1,9.6,35.85,18.27,24.28,21.33,0.27,15.1,59.234,73.69,24.41,4.54,17.04,19.6,37.23,21.6,109,20970,2246.909,856.669,36,1,New York,19576.125,9.2,7508,14.38,32.97,100,100,6.98380989132458
441575,2013,0,0,0,1,0,1,-73.862296,40.730459,854,864,699,10,864,0,1360,99,0,778,36081,1,8.9,35.73,17.67,25.46,20.87,0.27,15.1,59.594,73.68,24.42,6.77,17.14,18.67,36.03,21.39,109,21157,2253.884,870.784,36,1,New York,19651.127,8.7,7843,19.63,33.36,100,100,7.04313581147744
441618,2012,0,0,0,0,1,1,-78.758098,42.960266,53,38,36,26,38,0,64,65,11,13,36029,1,7.6,81.99,12.64,3.24,1.89,0.24,14.3,51.394,83.26,25.52,4.05,18.2,19.47,34.08,24.2,1043,881,910.395,417.541,36,1,New York,19576.125,9.2,7508,14.38,32.97,99.82,99.07,7.51236182498119
441618,2013,0,0,0,0,1,1,-78.758098,42.960266,30,14,12,11,14,0,20,34,4,5,36029,1,7.4,81.74,12.37,3.71,1.94,0.24,14.3,51.567,83.3,25.61,5.16,18.07,19.17,33.35,24.24,1043,882,904.109,413.367,36,1,New York,19651.127,8.7,7843,19.63,33.36,99.95,99.07,7.63832383582308
441645,2012,1,0,0,0,1,1,-81.324318,41.672002,197,125,122,105,125,0,66,30,5,29,39085,1,7.1,93.85,2.86,2.69,0.59,0.01,9.6,57.9,86.34,21.5,4.3,18.65,18.28,34.16,24.61,227,1009,231.029,102.697,39,2,Ohio,11553.031,9.1,4223,16.35,13.97,100,99.43,7.14034922928933
441645,2013,1,0,0,0,1,1,-81.324318,41.672002,180,149,142,124,149,0,74,36,4,45,39085,1,6.1,93.18,3.08,3.12,0.61,0.01,9.6,57.888,86.31,21.49,5.39,18.64,18.11,33.19,24.67,227,1010,231.226,102.879,39,2,Ohio,11570.808,8.1,4523,14.7,14.17,100,99.43,6.8558157084287
441663,2012,0,0,0,0,1,1,-122.966655,44.969947,273,332,294,203,332,0,400,68,27,160,41047,2,16.2,75.95,0.46,21.67,1.3,0.61,17.9,49.75,77.1,19.4,6.13,22.3,20.38,31.18,20.01,1182,272,321.703,125.014,41,4,Oregon,3899.801,11,3805,19.24,15.44,99.75,98.81,8.34622904128131
441751,2013,1,0,0,0,1,1,-97.745192,30.228944,28,18,16,14,18,0,10,42,0,6,48453,1,6.1,61.83,6.12,27.22,4.57,0.27,18.8,64.946,84.36,40.27,7.8,20.21,20.08,36.07,15.84,990,1132,1102.111,490.314,48,3,Texas,26448.193,7.1,7259,14.73,40.01,99.98,87.71,6.3006538001145
441760,2013,1,0,1,0,0,1,-94.077183,30.047816,2023,2995,1361,1483,2995,611,1004,35,1629,969,48245,2,8.2,50.25,31.86,15.61,2.13,0.16,22.6,46.642,77.3,16.97,8,21.18,19.89,31.81,19.12,876,288,251.065,106.097,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,1.91,6.19929282445462
441779,2013,0,0,0,0,1,1,-96.879361,32.661971,87,68,67,0,68,0,82,68,0,34,48113,1,7.6,45.2,19.22,31.32,4.07,0.2,19,56.766,74.43,27.34,8.9,23.03,20.22,33.26,14.59,871,2847,2424.621,998.401,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,99.15,6.81185111791982
441830,2013,0,0,0,0,1,1,-111.876231,40.76135,101,67,53,64,67,0,82,59,44,35,49035,1,5.8,79.24,1,16.49,2.92,0.35,13.7,63.805,86.09,26.08,9.5,24.55,21.43,30.34,14.18,742,1455,1065.838,379.564,49,4,Utah,2900.872,5.5,5007,15.03,13.44,100,99.71,7.32586592749612
441900,2012,0,1,1,0,0,0,-114.938929,35.987249,2305,3389,2561,1631,3389,1356,1085,34,2266,1828,32003,1,12.7,57.77,8.76,25.01,8.21,0.24,15,61.857,78.14,19.77,5.99,21.02,18.27,32.81,21.91,7891,253,2045.525,886.375,32,4,Nevada,2754.354,12.3,6798,18.61,33.97,99.79,98.49,6.81569302060161
441900,2013,0,1,1,0,0,0,-114.938929,35.987249,2346,3377,2552,1503,3377,1221,1118,33,2178,1956,32003,1,11.2,57.1,8.73,25.67,8.28,0.23,15,62.243,78.09,19.91,7.9,21.15,17.73,31.55,21.67,7891,257,2099.468,913.418,32,4,Nevada,2790.136,11,6693,12.06,34.76,99.8,98.58,7.21508531863354
441919,2012,1,0,0,0,1,1,-90.152404,32.361067,623,321,271,27,321,2,397,94,95,207,28049,2,13.1,27.07,71.61,0.8,0.52,0.01,22.9,42.709,80.15,26.54,5.92,22.62,21.9,32.77,16.79,870,285,244.325,103.98,28,3,Mississippi,2986.45,11.3,5930,16.97,31.09,99.98,95.85,6.49096019377622
441928,2012,1,0,0,0,1,1,-97.699883,30.32044,577,549,473,140,549,0,487,80,290,346,48453,1,7,62.46,6.29,26.39,4.57,0.29,18.8,64.661,84.34,40.26,5.61,20.09,21.24,37.32,15.74,990,1107,1077.325,472.357,48,3,Texas,26060.796,8,7475,15.86,39.53,100,25.4,6.15899664387342
441937,2012,0,1,1,0,0,0,-119.04356,34.162949,3542,4736,3049,1768,4736,590,1525,38,775,1025,6111,2,10.1,61.76,0.78,31.99,5.17,0.3,11,82.441,78.37,26.55,5.74,21.26,20.27,33.18,19.55,1843,453,840.889,287.274,6,4,California,37999.878,11.4,6743,16.25,45.07,99.93,97.85,7.14778475801929
441937,2013,0,1,1,0,0,0,-119.04356,34.162949,4086,4963,3191,1886,4963,631,1875,40,682,970,6111,2,7.7,61.2,0.73,32.58,5.2,0.3,11,82.822,78.33,26.59,6.72,21.04,19.99,32.49,19.76,1843,456,846.921,288.106,6,4,California,38332.521,10,7096,16.76,45.52,99.9,97.43,7.19106850129435
441973,2012,0,1,0,0,1,0,-117.916303,33.697014,1990,1920,926,287,1920,474,1351,61,925,674,6059,1,9,55.37,0.86,27.25,16.37,0.16,12.2,83.059,78.56,32.19,5.2,20.07,19.88,34.89,19.96,791,3903,3046.437,1067.136,6,4,California,37999.878,11.4,6743,16.25,45.07,100,99.71,6.91191668586895
441973,2013,0,1,0,0,1,1,-117.916303,33.697014,1743,1761,849,256,1761,397,1204,63,810,613,6059,1,7.8,54.74,0.82,27.93,16.36,0.15,12.2,83.304,78.65,32.33,6.42,19.9,19.44,34.09,20.15,791,3939,3057.158,1072.998,6,4,California,38332.521,10,7096,16.76,45.52,99.99,99.69,7.12990157459181
442073,2012,0,0,0,0,1,1,-74.062463,40.916408,875,825,596,166,825,0,1106,71,339,402,34003,1,7.3,70.07,4.26,13.04,12.59,0.04,6.9,91.053,86.41,39.01,4.04,19.12,16.98,35.11,24.74,233,3944,908.686,358.001,34,1,New Jersey,8867.749,10.1,5975,13.42,31.83,100,99.88,7.01614243870413
442073,2013,0,0,0,0,1,1,-74.062142,40.916198,618,645,467,132,645,0,758,63,274,291,34003,1,7.1,68.9,4.2,13.89,12.96,0.04,6.9,91.277,86.4,39.07,5.2,18.96,16.94,34.04,24.86,233,3971,909.47,359.464,34,1,New Jersey,8899.339,9.1,5545,21.29,32.34,100,99.82,7.04791301947738
442134,2013,1,0,0,0,1,1,-104.758017,38.846199,777,547,480,319,547,0,477,52,0,286,8041,2,8.8,81.11,4.37,12.8,1.5,0.2,13.4,62.506,91.85,31.92,7.53,21.91,19.73,32.84,17.99,2127,308,656.499,265.084,8,4,Colorado,5268.367,7,2779,21.04,21.61,99.81,91.28,6.81021897647682
442143,2012,0,1,0,0,1,1,-94.574881,38.938518,615,659,458,220,659,22,542,71,0,530,29095,1,9.4,69.82,22.89,6.44,0.77,0.07,16.8,51.267,84.29,24.43,5.65,20.88,19.71,34.1,19.66,604,1120,678.898,316.544,29,2,Missouri,6024.522,8.6,5338,16.58,14.04,100,97.44,6.63820110192546
442143,2013,0,1,0,0,1,1,-94.574911,38.93927,456,517,347,166,517,39,474,72,0,427,29095,1,6.5,69.4,22.27,7.52,0.73,0.07,16.8,51.391,84.4,24.54,7.89,21.03,18.98,32.77,19.33,604,1125,681.109,320.065,29,2,Missouri,6044.171,7.5,5310,15.06,14.15,100,97.55,6.92802831038747
442152,2012,0,1,0,0,1,1,-84.34155,33.979979,1375,1711,1149,134,1711,71,1077,67,0,1478,13121,1,12,43.69,44.12,6.86,5.27,0.06,17.7,68.352,85.27,42.36,5.03,19.93,18.96,36.72,19.36,527,1855,945.379,461.037,13,3,Georgia,9915.646,11,6633,15.88,32.74,100,98.05,7.18589344307752
442152,2013,0,1,0,0,1,1,-84.34155,33.979979,1222,1350,888,97,1350,68,1182,69,0,1209,13121,1,10,43.05,43.43,8.08,5.37,0.07,17.7,68.751,85.38,42.51,6.91,19.89,18.3,35.47,19.43,527,1869,958.081,475.49,13,3,Georgia,9992.167,10.3,6703,15.61,33.31,100,98,7.30725794482146
442161,2012,0,1,0,0,1,1,-88.042584,42.056237,1052,1124,680,175,1124,44,852,63,0,894,17031,1,12.1,52.54,23.55,18.76,5.06,0.09,16.8,60.199,77.02,28.75,5.19,19.91,20.46,35.5,18.93,945,5530,5168.652,2212.473,17,2,Illinois,12868.192,10.2,8657,16.21,27.08,100,99.28,6.93822256843752
442161,2013,0,1,0,0,1,1,-88.042584,42.056237,767,813,508,108,813,44,704,63,0,694,17031,1,11.1,52.21,22.92,19.63,5.14,0.09,16.8,60.385,77.08,28.88,7.36,19.88,19.62,34.37,18.77,945,5544,5158.726,2243.127,17,2,Illinois,12882.135,9.5,9439,18.37,27.34,100,99.38,7.17557871279208
442170,2012,0,1,0,0,1,1,-86.690329,36.144575,1388,1828,1192,675,1828,37,1240,72,0,1429,47037,1,8.7,61.76,26.94,8.92,2.29,0.09,20,52.017,81.58,31.34,5.19,18.27,19.64,37.61,19.3,504,1287,638.244,291.437,47,3,Tennessee,6454.914,9.5,5818,15.64,18.17,100,97.22,7.01074292427194
442170,2013,0,1,0,0,1,1,-86.690329,36.144575,1261,1737,1116,678,1737,63,1273,70,0,1430,47037,1,7.1,60.86,26.27,10.51,2.25,0.11,20,52.152,81.67,31.42,8.61,18.67,18.31,35.69,18.72,504,1307,646.065,301.009,47,3,Tennessee,6495.978,8.7,6022,13.86,18.25,100,97.28,7.14932041897355
442189,2012,0,1,0,0,1,1,-77.350817,38.952796,633,793,336,161,793,72,163,23,0,701,51059,1,4.4,61.29,8.12,13.94,16.55,0.1,5.9,114.713,89.27,53.06,5.18,20.17,17.81,35.32,21.52,391,2861,1106.069,419.607,51,3,Virginia,8186.628,6.9,4352,15.46,27.09,100,97.54,7.07273690740861
442189,2013,0,1,0,0,1,1,-77.350817,38.952796,608,650,242,142,650,50,173,22,0,581,51059,1,5.1,60.27,8.15,14.96,16.51,0.1,5.9,115.427,89.22,52.97,6.87,20.14,17.4,33.92,21.66,391,2893,1115.868,426.013,51,3,Virginia,8260.405,6.6,4545,20.59,27.46,100,99.66,7.26202716935955
442204,2012,0,0,0,0,1,1,-118.043621,34.091813,148,243,169,0,243,0,264,92,16,235,6037,1,11.6,43.4,6.69,38.08,11.65,0.18,17.6,64.409,68.77,24.82,5.24,19.88,21.31,35.64,17.93,4058,2452,9904.259,3533.951,6,4,California,37999.878,11.4,6743,16.25,45.07,99.99,99.3,6.85263226359444
442204,2013,0,0,0,0,1,1,-118.087359,34.002706,256,199,148,0,199,0,360,78,12,157,6037,1,10.2,43.24,6.41,38.79,11.4,0.16,17.6,64.738,68.79,24.87,6.98,19.65,20.6,34.81,17.96,4058,2469,9928.921,3577.448,6,4,California,38332.521,10,7096,16.76,45.52,99.98,98.97,7.0403013345069
442213,2013,1,0,0,0,1,0,-70.714191,44.053323,32,58,57,48,58,0,13,25,39,42,23005,2,5.7,95.62,2.15,1.02,1.17,0.04,10.3,59.281,89.57,33.41,4.94,17.43,18.4,35.17,24.05,835,342,285.488,142.121,23,1,Maine,1328.302,6.9,5978,15.57,4.26,99.89,96.78,6.95509036394932
442222,2012,0,1,0,0,1,1,-96.823046,32.926742,138,166,117,53,166,1,135,75,118,140,48113,1,8.6,45.94,19.67,30.17,4.02,0.21,19,56.688,74.36,27.25,6.43,23.08,21.08,34.59,14.83,871,2816,2407.159,975.518,48,3,Texas,26060.796,8,7475,15.86,39.53,100,98.46,6.62988304441665
442222,2013,0,1,0,0,1,1,-96.823046,32.926742,122,219,163,65,219,156,106,64,200,174,48113,1,7.6,45.2,19.22,31.32,4.07,0.2,19,56.766,74.43,27.34,8.9,23.03,20.22,33.26,14.59,871,2847,2424.621,998.401,48,3,Texas,26448.193,7.1,7259,14.73,40.01,100,99.15,6.8735972216831
442240,2013,0,0,0,0,1,1,-117.924962,33.692762,394,188,171,103,188,0,167,36,47,58,6059,1,7.8,54.74,0.82,27.93,16.36,0.15,12.2,83.304,78.65,32.33,6.42,19.9,19.44,34.09,20.15,791,3939,3057.158,1072.998,6,4,California,38332.521,10,7096,16.76,45.52,99.99,99.69,7.12841191168983
442329,2012,0,0,0,0,1,1,-81.560428,30.282647,816,634,30,302,634,0,883,63,0,317,12031,1,12.2,61.29,28.93,6.15,3.56,0.07,16.6,54.751,83.26,22.23,5.43,19.95,20.13,35.4,19.1,762,1154,880.502,400.335,12,3,Florida,19320.749,11.5,5199,16.38,32.99,100,99.39,7.42209284112597
442329,2013,0,0,0,0,1,1,-81.560428,30.282647,614,696,16,308,696,0,599,52,0,295,12031,1,10.4,60.54,28.56,7.17,3.66,0.07,16.6,55.045,83.31,22.3,7.86,20.12,19.29,33.86,18.87,762,1162,890.188,411.488,12,3,Florida,19552.86,9.7,4784,14.39,33.54,100,94.23,7.02842939674154
442356,2013,0,1,0,1,0,0,-76.303042,40.044998,1025,1429,1226,1195,1429,320,494,36,909,764,42071,2,6.9,89.18,2.51,7.33,0.94,0.05,10.5,57.573,76.41,20.3,7.26,20.96,19.13,31.15,21.5,944,561,537.369,213.741,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,96.66,7.09774741063163
442365,2012,0,1,0,0,1,0,-80.931745,35.137966,725,620,327,136,620,196,570,75,382,484,37119,1,9.8,54.85,29.83,11.4,3.77,0.15,15.6,64.508,86.67,38.21,6.21,21.42,18.88,36.17,17.32,524,1848,969.969,426.568,37,3,North Carolina,9748.364,10.8,8344,17.19,25.84,100,99.97,7.17919990181706
442383,2013,1,0,0,0,1,1,-80.271785,39.283159,260,210,177,203,210,7,194,85,16,59,54033,5,7.9,98.82,0.73,0.28,0.14,0.02,17.3,41.57,78.58,16.57,6.37,18.82,18.44,32.73,23.64,416,166,69.548,32.587,54,3,West Virginia,1854.304,8.5,5773,10.76,5.42,98.37,71.05,7.24670627267872
442426,2013,1,0,0,0,1,0,-90.470904,38.544635,248,301,263,221,301,178,389,72,55,161,29189,1,7.3,71.9,23.51,1.86,2.71,0.02,10.5,66.012,88.18,35.98,5.83,19.63,18.97,32.55,23.02,508,1972,989.208,434.992,29,2,Missouri,6044.171,7.5,5310,15.06,14.15,100,100,7.14177241830953
442435,2012,1,0,0,0,1,1,-83.855524,34.276597,61,46,30,14,46,5,25,86,0,33,13139,3,9.3,70.12,5.7,22.82,1.21,0.16,17.8,54.454,71.04,17.71,6.81,23.35,19.51,32.18,18.16,393,471,188.977,74.202,13,3,Georgia,9915.646,11,6633,15.88,32.74,100,97.62,7.58774641431134
442435,2013,1,0,0,0,1,1,-83.855524,34.276597,47,39,25,11,39,13,19,41,0,23,13139,3,8.3,69.5,5.54,23.58,1.22,0.16,17.8,54.703,71.08,17.64,8.37,23.49,19.05,31.1,17.99,393,478,193.419,76.726,13,3,Georgia,9992.167,10.3,6703,15.61,33.31,99.96,97.12,7.61222176071103
